,source,text,retweet_count,favorite_count,is_retweet,id_str,date,time,hour,week,time_start,time_end,duration,listed_title,top_category,listed_location
232,TWITTER FOR IPHONE,“THE PRESIDENT IS THE BIGGEST AND BEST SUPPORTER OF THE STEEL INDUSTRY IN MANY YEARS. WE ARE NOW DOING REALLY WELL. THE TARIFFS LET US COMPETE. WAS UNFAIR THAT THE STEEL INDUSTRY LOST ITS JOBS TO UNFAIR TRADE LAWS. VERY POSITIVE OUTCOME.” MARK GLYPTIS UNITED STEELWORKERS,22152.0,102601.0,FALSE,1.08263E+18,2019-01-08,13:13:00,13,10.0,12:15:00,13:15:00,1.0,MEDIA LUNCH,EVENT,ROOSEVELT ROOM
233,TWITTER FOR IPHONE,BILLIONS OF DOLLARS ARE SENT TO THE STATE OF CALIFORNIA FOR FOREST FIRES THAT WITH PROPER FOREST MANAGEMENT WOULD NEVER HAPPEN. UNLESS THEY GET THEIR ACT TOGETHER WHICH IS UNLIKELY I HAVE ORDERED FEMA TO SEND NO MORE MONEY. IT IS A DISGRACEFUL SITUATION IN LIVES &AMP; MONEY!,27927.0,125765.0,FALSE,1.08302E+18,2019-01-09,15:25:00,15,10.0,15:00:00,16:00:00,1.0,MEETING WITH CONGRESSIONAL LEADERSHIP,MEETING,WHITE HOUSE SITUATION ROOM
234,TWITTER FOR IPHONE,OUR COUNTRY IS DOING SO WELL IN SO MANY WAYS. GREAT JOBS NUMBERS WITH A RECORD SETTING DECEMBER. WE ARE REBUILDING OUR MILITARY. VETS FINALLY HAVE CHOICE &AMP; ACCOUNTABILITY. ECONOMY &AMP; GDP ARE STRONG. TAX &AMP; REG CUTS HISTORIC. TRADE DEALS GREAT. BUT WE MUST FIX OUR SOUTHERN BORDER!,32999.0,162658.0,FALSE,1.083E+18,2019-01-09,14:06:00,14,10.0,14:05:00,14:15:00,0.1666666667,DEPART US CAPITOL EN ROUTE THE WHITE HOUSE,TRAVEL,TRAVEL
235,TWITTER FOR IPHONE,BILLIONS OF DOLLARS ARE SENT TO THE STATE OF CALIFORNIA FOR FORREST FIRES THAT WITH PROPER FORREST MANAGEMENT WOULD NEVER HAPPEN. UNLESS THEY GET THEIR ACT TOGETHER WHICH IS UNLIKELY I HAVE ORDERED FEMA TO SEND NO MORE MONEY. IT IS A DISGRACEFUL SITUATION IN LIVES &AMP; MONEY!,7635.0,30626.0,FALSE,1.08301E+18,2019-01-09,14:36:00,14,10.0,14:30:00,15:00:00,0.5,PRE-BRIEF,MEETING,OVAL OFFICE
236,TWITTER FOR IPHONE,“GREAT SUPPORT FOR BORDER SECURITY AND THE WALL.” @FOXANDFRIENDS  EVEN GREATER THAN ANYONE WOULD KNOW! “PRESIDENTS SUPPORTERS DO NOT WANT HIM TO CAVE.” @STEVEDOOCY I WON’T!,18519.0,90118.0,FALSE,1.08336E+18,2019-01-10,13:41:00,13,10.0,09:35:00,13:45:00,4.166666667,"DEPART WASHINGTON, DC EN ROUTE MCALLEN, TX",TRAVEL,TRAVEL
237,TWITTER FOR IPHONE,RT @SENATEGOP: WHY DO WE NEED BORDER SECURITY? THIS IS WHY. THESE ARE THE FACTS. #SECUREOURBORDER HTTPS://T.CO/DMPYB3P4WY,25555.0,0.0,TRUE,1.08343E+18,2019-01-10,18:17:00,18,10.0,16:40:00,19:45:00,3.083333333,"DEPART MCALLEN, TX EN ROUTE WASHINGTON, DC",TRAVEL,TRAVEL
238,TWITTER FOR IPHONE,BECAUSE OF THE DEMOCRATS INTRANSIGENCE ON BORDER SECURITY AND THE GREAT IMPORTANCE OF SAFETY FOR OUR NATION I AM RESPECTFULLY CANCELLING MY VERY IMPORTANT TRIP TO DAVOS SWITZERLAND FOR THE WORLD ECONOMIC FORUM. MY WARMEST REGARDS AND APOLOGIES TO THE @WEF!,21503.0,95295.0,FALSE,1.08343E+18,2019-01-10,18:14:00,18,10.0,16:40:00,19:45:00,3.083333333,"DEPART MCALLEN, TX EN ROUTE WASHINGTON, DC",TRAVEL,TRAVEL
239,TWITTER FOR IPHONE,PRESIDENT OBAMA THANK YOU FOR YOUR GREAT SUPPORT – I HAVE BEEN SAYING THIS ALL ALONG! HTTPS://T.CO/L506G9AQ4Z,55042.0,173490.0,FALSE,1.0834E+18,2019-01-10,16:47:00,16,10.0,16:40:00,19:45:00,3.083333333,"DEPART MCALLEN, TX EN ROUTE WASHINGTON, DC",TRAVEL,TRAVEL
240,TWITTER FOR IPHONE,MAKE AMERICA GREAT AGAIN!,42673.0,198515.0,FALSE,1.08336E+18,2019-01-10,13:43:00,13,10.0,09:35:00,13:45:00,4.166666667,"DEPART WASHINGTON, DC EN ROUTE MCALLEN, TX",TRAVEL,TRAVEL
241,TWITTER FOR IPHONE,GETTING READY TO LEAVE FOR THE GREAT STATE OF TEXAS! #MAGA,15164.0,101829.0,FALSE,1.08336E+18,2019-01-10,13:43:00,13,10.0,09:35:00,13:45:00,4.166666667,"DEPART WASHINGTON, DC EN ROUTE MCALLEN, TX",TRAVEL,TRAVEL
242,TWITTER FOR IPHONE,THERE IS GREAT UNITY WITH THE REPUBLICANS IN THE HOUSE AND SENATE DESPITE THE FAKE NEWS MEDIA WORKING IN OVERDRIVE TO MAKE THE STORY LOOK OTHERWISE. THE OPPOSITION PARTY &AMP; THE DEMS KNOW WE MUST HAVE STRONG BORDER SECURITY BUT DON’T WANT TO GIVE “TRUMP” ANOTHER ONE OF MANY WINS!,18829.0,87119.0,FALSE,1.08336E+18,2019-01-10,13:34:00,13,10.0,09:35:00,13:45:00,4.166666667,"DEPART WASHINGTON, DC EN ROUTE MCALLEN, TX",TRAVEL,TRAVEL
243,TWITTER FOR IPHONE,CRYIN CHUCK TOLD HIS FAVORITE LIE WHEN HE USED HIS STANDARD SOUND BITE THAT I “SLAMMED THE TABLE &AMP; WALKED OUT OF THE ROOM. HE HAD A TEMPER TANTRUM.” BECAUSE I KNEW HE WOULD SAY THAT AND AFTER NANCY SAID NO TO PROPER BORDER SECURITY I POLITELY SAID BYE-BYE AND LEFT NO SLAMMING!,32935.0,155735.0,FALSE,1.08335E+18,2019-01-10,13:24:00,13,10.0,09:35:00,13:45:00,4.166666667,"DEPART WASHINGTON, DC EN ROUTE MCALLEN, TX",TRAVEL,TRAVEL
244,TWITTER FOR IPHONE,HUMANITARIAN CRISIS AT OUR SOUTHERN BORDER. I JUST GOT BACK AND IT IS A FAR WORSE SITUATION THAN ALMOST ANYONE WOULD UNDERSTAND AN INVASION! I HAVE BEEN THERE NUMEROUS TIMES - THE DEMOCRATS CRYIN’ CHUCK AND NANCY DON’T KNOW HOW BAD AND DANGEROUS IT IS FOR OUR ENTIRE COUNTRY....,30463.0,130060.0,FALSE,1.08376E+18,2019-01-11,16:04:00,16,10.0,16:00:00,16:30:00,0.5,MEETING WITH PRESIDENTIAL PERSONNEL,MEETING,OVAL OFFICE
245,TWITTER FOR IPHONE,I OFTEN SAID DURING RALLIES WITH LITTLE VARIATION THAT “MEXICO WILL PAY FOR THE WALL.” WE HAVE JUST SIGNED A GREAT NEW TRADE DEAL WITH MEXICO. IT IS BILLIONS OF DOLLARS A YEAR BETTER THAN THE VERY BAD NAFTA DEAL WHICH IT REPLACES. THE DIFFERENCE PAYS FOR WALL MANY TIMES OVER!,28752.0,129907.0,FALSE,1.0837E+18,2019-01-11,12:05:00,12,10.0,12:00:00,12:20:00,0.3333333333,"CREDENTIALING CEREMONY FOR NEWLY APPOINTED AMBASSADORS TO WASHINGTON, DC",EVENT,OVAL OFFICE
246,TWITTER FOR IPHONE,H1-B HOLDERS IN THE UNITED STATES CAN REST ASSURED THAT CHANGES ARE SOON COMING WHICH WILL BRING BOTH SIMPLICITY AND CERTAINTY TO YOUR STAY INCLUDING A POTENTIAL PATH TO CITIZENSHIP. WE WANT TO ENCOURAGE TALENTED AND HIGHLY SKILLED PEOPLE TO PURSUE CAREER OPTIONS IN THE U.S.,30969.0,133923.0,FALSE,1.08371E+18,2019-01-11,12:40:00,12,10.0,12:20:00,12:45:00,0.4166666667,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
247,TWITTER FOR IPHONE,...THE STEEL BARRIER OR WALL SHOULD HAVE BEEN BUILT BY PREVIOUS ADMINISTRATIONS LONG AGO. THEY NEVER GOT IT DONE - I WILL. WITHOUT IT OUR COUNTRY CANNOT BE SAFE. CRIMINALS GANGS HUMAN TRAFFICKERS DRUGS &AMP; SO MUCH OTHER BIG TROUBLE CAN EASILY POUR IN. IT CAN BE STOPPED COLD!,32648.0,142836.0,FALSE,1.08376E+18,2019-01-11,16:16:00,16,10.0,16:00:00,16:30:00,0.5,MEETING WITH PRESIDENTIAL PERSONNEL,MEETING,OVAL OFFICE
248,TWITTER FOR IPHONE,THE FAKE NEWS GETS CRAZIER AND MORE DISHONEST EVERY SINGLE DAY. AMAZING TO WATCH AS CERTAIN PEOPLE COVERING ME AND THE TREMENDOUS SUCCESS OF THIS ADMINISTRATION HAVE TRULY GONE MAD! THEIR FAKE REPORTING CREATES ANGER AND DISUNITY. TAKE TWO WEEKS OFF AND COME BACK RESTED. CHILL!,28710.0,129205.0,FALSE,1.08481E+18,2019-01-14,13:44:00,13,11.0,13:25:00,13:45:00,0.3333333333,"DEPART NEW ORLEANS, LA EN ROUTE KENNER, LA",TRAVEL,TRAVEL
249,TWITTER FOR IPHONE,HTTPS://T.CO/W5X8JQVTIS,19494.0,80338.0,FALSE,1.08484E+18,2019-01-14,15:49:00,15,11.0,13:55:00,16:05:00,2.166666667,"DEPART NEW OREANS, LA EN ROUTE WASHINGTON, DC",TRAVEL,TRAVEL
250,TWITTER FOR IPHONE,GETTING READY TO GO ON STAGE AT THE #AFBF100 IN NEW ORLEANS - PACKED HOUSE! I WILL TRY AND MATCH THE GREAT GAME PLAYED YESTERDAY BY THE NEW ORLEANS SAINTS AND THEIR INCREDIBLE QB DREW BREES. PEOPLE HERE ARE VERY EXCITED BY THE TEAM. GOING ON STAGE NOW! HTTPS://T.CO/YTZV0HLYUN,12594.0,63653.0,FALSE,1.08488E+18,2019-01-14,18:44:00,18,11.0,18:30:00,19:00:00,0.5,VISIT OF THE 2018 NCAA FOOTBALL NATIONAL CHAMPTIONS: THE CLEMSON TIGERS,EVENT,EAST ROOM
251,TWITTER FOR IPHONE,GETTING READY TO ADDRESS THE FARM CONVENTION TODAY IN NASHVILLE TENNESSEE. LOVE OUR FARMERS LOVE TENNESSEE - A GREAT COMBINATION! SEE YOU IN A LITTLE WHILE.,711.0,3080.0,FALSE,1.08479E+18,2019-01-14,12:32:00,12,11.0,12:30:00,12:35:00,0.08333333333,PHOTO OPPORTUNITY WITH MEMBERS OF THE AMERICAN FARM BUREAU FEDERATION,EVENT,"NEW ORLEANS, LA"
252,TWITTER FOR IPHONE,RT @GOPCHAIRWOMAN: ECONOMIC POLICIES THAT @REALDONALDTRUMP AND @IVANKATRUMP HAVE CHAMPIONED ARE PRODUCING SOME FANTASTIC RESULTS FOR AMERIC…,7769.0,0.0,TRUE,1.08479E+18,2019-01-14,12:18:00,12,11.0,12:05:00,12:25:00,0.3333333333,"DEPART KENNER, LA EN ROUTE NEW ORLEANS, LA",TRAVEL,TRAVEL
253,TWITTER FOR IPHONE,RT @GOPCHAIRWOMAN: SMUGGLERS ARE FLOODING OUR COMMUNITIES WITH DRUGS.*300 AMERICANS DIE EACH WEEK FROM HEROIN 90% OF IT COMES FROM SOUTH…,18524.0,0.0,TRUE,1.08479E+18,2019-01-14,12:19:00,12,11.0,12:05:00,12:25:00,0.3333333333,"DEPART KENNER, LA EN ROUTE NEW ORLEANS, LA",TRAVEL,TRAVEL
254,TWITTER FOR IPHONE,I’VE BEEN WAITING ALL WEEKEND. DEMOCRATS MUST GET TO WORK NOW. BORDER MUST BE SECURED!,22202.0,106458.0,FALSE,1.08479E+18,2019-01-14,12:23:00,12,11.0,12:05:00,12:25:00,0.3333333333,"DEPART KENNER, LA EN ROUTE NEW ORLEANS, LA",TRAVEL,TRAVEL
255,TWITTER FOR IPHONE,“GAS PRICES DROP ACROSS THE UNITED STATES BECAUSE PRESIDENT TRUMP HAS DEREGULATED ENERGY AND WE ARE NOW  PRODUCING A GREAT DEAL MORE OIL THAN EVER BEFORE.” @FOXANDFRIENDS  BUT THIS IS BAD NEWS FOR RUSSIA WHY WOULD PRESIDENT TRUMP DO SUCH A THING? THOUGHT HE WORKED FOR KREMLIN?,19471.0,85458.0,FALSE,1.08479E+18,2019-01-14,12:14:00,12,11.0,12:05:00,12:25:00,0.3333333333,"DEPART KENNER, LA EN ROUTE NEW ORLEANS, LA",TRAVEL,TRAVEL
256,TWITTER FOR IPHONE,RT @GOPCHAIRWOMAN: IT DIDN'T GET THE ATTENTION IT DESERVED BUT @REALDONALDTRUMP RECENTLY SIGNED A BILL INTO LAW THAT WILL EMPOWER WOMEN AL…,11848.0,0.0,TRUE,1.08479E+18,2019-01-14,12:17:00,12,11.0,12:05:00,12:25:00,0.3333333333,"DEPART KENNER, LA EN ROUTE NEW ORLEANS, LA",TRAVEL,TRAVEL
257,TWITTER FOR IPHONE,RT @GOPCHAIRWOMAN: CHUCK SCHUMER AND NANCY PELOSI ARE NOT NEGOTIATING IN GOOD FAITH WITH @REALDONALDTRUMP. INSTEAD CONGRESSIONAL DEMOCRA…,14828.0,0.0,TRUE,1.08479E+18,2019-01-14,12:17:00,12,11.0,12:05:00,12:25:00,0.3333333333,"DEPART KENNER, LA EN ROUTE NEW ORLEANS, LA",TRAVEL,TRAVEL
258,TWITTER FOR IPHONE,RT @GERALDORIVERA: BASED ON THE RECORD THE ALLEGATION/SUGGESTION THAT THE #FBI CAME CLOSE TO INVESTIGATING @REALDONALDTRUMP AS A RUSSIAN S…,13299.0,0.0,TRUE,1.08479E+18,2019-01-14,12:18:00,12,11.0,12:05:00,12:25:00,0.3333333333,"DEPART KENNER, LA EN ROUTE NEW ORLEANS, LA",TRAVEL,TRAVEL
259,TWITTER FOR IPHONE,GREAT BEING WITH THE NATIONAL CHAMPION CLEMSON TIGERS LAST NIGHT AT THE WHITE HOUSE. BECAUSE OF THE SHUTDOWN I SERVED THEM MASSIVE AMOUNTS OF FAST FOOD (I PAID) OVER 1000 HAMBURGERS ETC. WITHIN ONE HOUR IT WAS ALL GONE. GREAT GUYS AND BIG EATERS!,28283.0,165428.0,FALSE,1.08521E+18,2019-01-15,16:11:00,16,11.0,15:45:00,16:30:00,0.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
260,TWITTER FOR IPHONE,RT @CHARLIEKIRK11: GREAT AGAIN:PRIOR TO 2018 UNEMPLOYMENT HAS ONLY BEEN BELOW 4% 5 TIMES SINCE 1970UNDER DONALD TRUMP IN 2018 UNEMPL…,18396.0,0.0,TRUE,1.08516E+18,2019-01-15,13:04:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
261,TWITTER FOR IPHONE,CONGRATULATIONS @CLEMSONFB! HTTPS://T.CO/W8VIAX0OWY,16513.0,88812.0,FALSE,1.08519E+18,2019-01-15,15:18:00,15,11.0,15:00:00,15:45:00,0.75,POLICY TIME,MEETING,OVAL OFFICE
262,TWITTER FOR IPHONE,WHY IS NANCY PELOSI GETTING PAID WHEN PEOPLE WHO ARE WORKING ARE NOT?,50770.0,213885.0,FALSE,1.08517E+18,2019-01-15,13:25:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
263,TWITTER FOR IPHONE,RT @TOMFITTON: WE MUST STAND WITH THE RULE OF LAW AGAINST THE COUP TARGETING @REALDONALDTRUMP. HTTPS://T.CO/WMOX2XM7X8 HTTPS://T.CO/8NY79HV…,11627.0,0.0,TRUE,1.08516E+18,2019-01-15,13:17:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
264,TWITTER FOR IPHONE,RT @TOMFITTON: FOR THE FIRST TIME IN A GENERATION WE HAVE A PRESIDENT WHO IS BEGINNING TO TELL THE TRUTH ABOUT THE CRISIS ON THE BORDER. @…,17221.0,0.0,TRUE,1.08516E+18,2019-01-15,13:17:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
265,TWITTER FOR IPHONE,RT @PAULSPERRY_: SO...BY THE FBI'S POST-TRUMP STANDARDS FOR C.I. INVESTIGATIONS WOULD THIS OFF-MIKE EXCHANGE BETWEEN OBAMA &AMP; PUTIN'S DEPUT…,14803.0,0.0,TRUE,1.08516E+18,2019-01-15,13:13:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
266,TWITTER FOR IPHONE,RT @PAULSPERRY_: BREAKING: INSPECTOR GENERAL MICHAEL HOROWITZ STILL DOES NOT HAVE ALL OF PETER STRZOK'S AND LISA PAGE'S TEXTS EVEN THOUGH…,19611.0,0.0,TRUE,1.08516E+18,2019-01-15,13:05:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
267,TWITTER FOR IPHONE,RT @CHARLIEKIRK11: NO ONE ACCUSED OBAMA OF BEING A RUSSIAN AGENT AFTER HE ASKED FOR “MORE FLEXIBILITY” UNTIL AFTER THE THE ELECTION OR WHE…,22204.0,0.0,TRUE,1.08516E+18,2019-01-15,13:03:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
268,TWITTER FOR IPHONE,JUST ANNOUNCED THAT VETERANS UNEMPLOYMENT HAS REACHED AN 18 YEAR LOW REALLY GOOD NEWS FOR OUR VETS AND THEIR FAMILIES. WILL SOON BE AN ALL TIME LOW! DO YOU THINK THE MEDIA WILL REPORT ON THIS AND ALL OF THE OTHER GREAT ECONOMIC NEWS?,25948.0,119641.0,FALSE,1.08515E+18,2019-01-15,12:16:00,12,11.0,12:00:00,12:30:00,0.5,INTELLIGENCE BRIEFING,MEETING,OVAL OFFICE
269,TWITTER FOR IPHONE,RT @DONALDJTRUMPJR: SINCE JANUARY 1 NEITHER CNN NOR MSNBC HAS BOOKED A SINGLE ANGEL MOM — MOTHERS OF CHILDREN BRUTALLY MURDERED BY ILLEGAL…,20565.0,0.0,TRUE,1.08516E+18,2019-01-15,13:02:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
270,TWITTER FOR IPHONE,RT @DONALDJTRUMPJR: WORTH THE READ. I’M A SENIOR TRUMP OFFICIAL AND I HOPE A LONG SHUTDOWN SMOKES OUT THE RESISTANCE HTTPS://T.CO/6AHFOL…,16655.0,0.0,TRUE,1.08516E+18,2019-01-15,13:02:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
271,TWITTER FOR IPHONE,RT @PARISDENNARD: I TRUST A RANCHER ON THE SOUTHERN BORDER MORE THAN A LIBERAL POLITICIAN FROM NORTHERN CALIFORNIA HTTPS://T.CO/MO4OWE1SNI,17315.0,0.0,TRUE,1.08516E+18,2019-01-15,13:01:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
272,TWITTER FOR IPHONE,GREAT BEING WITH THE NATIONAL CHAMPION CLEMSON TIGERS LAST NIGHT AT THE WHITE HOUSE. BECAUSE OF THE SHUTDOWN I SERVED THEM MASSIVE AMOUNTS OF FAST FOOD (I PAID) OVER 1000 HAMBERDERS ETC. WITHIN ONE HOUR IT WAS ALL GONE. GREAT GUYS AND BIG EATERS!,11161.0,56829.0,FALSE,1.08516E+18,2019-01-15,12:58:00,12,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
273,TWITTER FOR IPHONE,POLLS ARE NOW SHOWING THAT PEOPLE ARE BEGINNING TO UNDERSTAND THE HUMANITARIAN CRISIS AND CRIME AT THE BORDER. NUMBERS ARE GOING UP FAST OVER 50%. DEMOCRATS WILL SOON BE KNOWN AS THE PARTY OF CRIME. RIDICULOUS THAT THEY DON’T WANT BORDER SECURITY!,28283.0,113629.0,FALSE,1.08516E+18,2019-01-15,12:49:00,12,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
274,TWITTER FOR IPHONE,A BIG NEW CARAVAN IS HEADING UP TO OUR SOUTHERN BORDER FROM HONDURAS. TELL NANCY AND CHUCK THAT A DRONE FLYING AROUND WILL NOT STOP THEM. ONLY A WALL WILL WORK. ONLY A WALL OR STEEL BARRIER WILL KEEP OUR COUNTRY SAFE! STOP PLAYING POLITICAL GAMES AND END THE SHUTDOWN!,30178.0,117897.0,FALSE,1.08515E+18,2019-01-15,12:37:00,12,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
275,TWITTER FOR IPHONE,VOLKSWAGEN WILL BE SPENDING 800 MILLION DOLLARS IN CHATTANOOGA TENNESSEE. THEY WILL BE MAKING ELECTRIC CARS. CONGRATULATIONS TO CHATTANOOGA AND TENNESSEE ON A JOB WELL DONE. A BIG WIN!,23751.0,114354.0,FALSE,1.08515E+18,2019-01-15,12:25:00,12,11.0,12:00:00,12:30:00,0.5,INTELLIGENCE BRIEFING,MEETING,OVAL OFFICE
276,TWITTER FOR IPHONE,THE RANK AND FILE OF THE FBI ARE GREAT PEOPLE WHO ARE DISGUSTED WITH WHAT THEY ARE LEARNING ABOUT LYIN’ JAMES COMEY AND THE SO-CALLED “LEADERS” OF THE FBI. TWELVE HAVE BEEN FIRED OR FORCED TO LEAVE. THEY GOT CAUGHT SPYING ON MY CAMPAIGN AND THEN CALLED IT AN INVESTIGATION. BAD!,27189.0,111263.0,FALSE,1.08514E+18,2019-01-15,11:58:00,11,11.0,11:30:00,12:00:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
277,TWITTER FOR IPHONE,RT @MZHEMINGWAY: NYT REVEALS FBI RETALIATED AGAINST TRUMP FOR LAWFULLY FIRING COMEY HTTPS://T.CO/LWJ7W1CTOM,18553.0,0.0,TRUE,1.08516E+18,2019-01-15,13:02:00,13,11.0,12:30:00,13:30:00,1.0,LUNCH WITH MEMBERS OF CONGRESS,LUNCH,ROOSEVELT ROOM
278,TWITTER FOR IPHONE,THERE ARE NOW 77 MAJOR OR SIGNIFICANT WALLS BUILT AROUND THE WORLD WITH 45 COUNTRIES PLANNING OR BUILDING WALLS. OVER 800 MILES OF WALLS HAVE BEEN BUILT IN EUROPE SINCE ONLY 2015. THEY HAVE ALL BEEN RECOGNIZED AS CLOSE TO 100% SUCCESSFUL. STOP THE CRIME AT OUR SOUTHERN BORDER!,47144.0,187763.0,FALSE,1.08552E+18,2019-01-16,12:33:00,12,11.0,12:30:00,13:00:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
279,TWITTER FOR IPHONE,IT IS BECOMING MORE AND MORE OBVIOUS THAT THE RADICAL DEMOCRATS ARE A PARTY OF OPEN BORDERS AND CRIME. THEY WANT NOTHING TO DO WITH THE MAJOR HUMANITARIAN CRISIS ON OUR SOUTHERN BORDER. #2020!,43212.0,179254.0,FALSE,1.08552E+18,2019-01-16,12:49:00,12,11.0,12:30:00,13:00:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
280,TWITTER FOR IPHONE,RT @LRIHENDRY: @REALDONALDTRUMP THEY ARE EATEN ALIVE BY HATE FOR OUR PRESIDENT &AMP; HIS VOTERS! THEY CARE MORE ABOUT ILLEGAL IMMIGRANTS THAN…,18639.0,0.0,TRUE,1.08592E+18,2019-01-17,15:29:00,15,11.0,15:00:00,15:30:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
281,TWITTER FOR IPHONE,THE LEFT HAS BECOME TOTALLY UNHINGED. THEY NO LONGER CARE WHAT IS RIGHT FOR OUR COUNTRTY!,43617.0,195656.0,FALSE,1.0859E+18,2019-01-17,14:04:00,14,11.0,13:45:00,14:15:00,0.5,INTELLIGENCE BRIEFING,MEETING,OVAL OFFICE
282,TWITTER FOR IPHONE,SO FUNNY TO WATCH SCHUMER GROVELING. HE CALLED FOR THE FIRING OF BAD COP JAMES COMEY MANY TIMES - UNTIL I FIRED HIM!,32491.0,146739.0,FALSE,1.08592E+18,2019-01-17,15:04:00,15,11.0,15:00:00,15:30:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
283,TWITTER FOR IPHONE,KEVIN CORKE @FOXNEWS “DON’T FORGET MICHAEL COHEN HAS ALREADY BEEN CONVICTED OF PERJURY AND FRAUD AND AS RECENTLY AS THIS WEEK THE WALL STREET JOURNAL HAS SUGGESTED THAT HE MAY HAVE STOLEN TENS OF THOUSANDS OF DOLLARS....”  LYING TO REDUCE HIS JAIL TIME! WATCH FATHER-IN-LAW!,20369.0,83246.0,FALSE,1.08628E+18,2019-01-18,15:02:00,15,11.0,14:15:00,17:00:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
284,TWITTER FOR IPHONE,HTTPS://T.CO/6XCIJ0UBP0,20507.0,77007.0,FALSE,1.08631E+18,2019-01-18,16:58:00,16,11.0,14:15:00,17:00:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
285,TWITTER FOR IPHONE,AMERICA FIRST!,35734.0,158534.0,FALSE,1.08629E+18,2019-01-18,16:00:00,16,11.0,14:15:00,17:00:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
286,TWITTER FOR IPHONE,MAKE AMERICA GREAT AGAIN!,34608.0,159734.0,FALSE,1.08629E+18,2019-01-18,15:59:00,15,11.0,14:15:00,17:00:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
287,TWITTER FOR IPHONE,NEVER SEEN THE REPUBLICAN PARTY SO UNIFIED. NO “CAVE” ON THE ISSUE OF BORDER AND NATIONAL SECURITY. A BEAUTIFUL THING TO SEE ESPECIALLY WHEN YOU HEAR THE NEW RHETORIC SPEWING FROM THE MOUTHS OF THE DEMOCRATS WHO TALK OPEN BORDER HIGH TAXES AND CRIME. STOP CRIMINALS &AMP; DRUGS NOW!,32531.0,140217.0,FALSE,1.08629E+18,2019-01-18,15:58:00,15,11.0,14:15:00,17:00:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
288,TWITTER FOR IPHONE,ANOTHER BIG CARAVAN HEADING OUR WAY. VERY HARD TO STOP WITHOUT A WALL!,23788.0,104105.0,FALSE,1.08627E+18,2019-01-18,14:13:00,14,11.0,13:15:00,14:15:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
289,TWITTER FOR IPHONE,“IT’S THE DEMOCRATS KEEPING EVERYTHING CLOSED.” @JIMINHOFE  SO TRUE!,16689.0,77689.0,FALSE,1.08626E+18,2019-01-18,14:08:00,14,11.0,13:15:00,14:15:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
